channel,published_at,title,view_count,like_count,hashtags,duration_seconds,comment_count,hashtags_clean
징버거 JINGBURGER,2025-12-13T08:00:18Z,쵸로키 진짜 너 내 조카냐?,93554,4245,"징버거, 이세계아이돌, 이세돌, 우왁굳, 아이네, 릴파, 주르르, 고세구, 비챤, 왁타버스, 숲, SOOP, 노가리, 쵸로키, 돌발서버, 미르, 나나문",491,135,"나나문, 돌발서버, 미르, 쵸로키, 숲, 노가리"
징버거 JINGBURGER,2025-12-08T09:01:23Z,당장 입어 내가 사줄게,67563,3712,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 노가리",560,137,"버추얼아이돌, 메타버스, 숲, 노가리"
징버거 JINGBURGER,2025-12-05T09:00:13Z,게임 플탐이 늘어나는 원인,35131,2260,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, biped, biped2, 한결, 머독, 코렛트, 합방, 종합게임, 종겜, 종겜 합방, 4인 합방, 바이패드, 바이패드2, 바이패드 합방",781,92,"바이패드 합방, 버추얼아이돌, 숲, 합방, 종합게임, 종겜, biped, 종겜 합방, 코렛트, 한결, 메타버스, biped2, 머독, 바이패드, 바이패드2, 4인 합방"
징버거 JINGBURGER,2025-12-02T10:00:49Z,...르르야,108778,4483,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 체인소맨, 노가리, 볶음밥",485,172,"버추얼아이돌, 숲, 체인소맨, 노가리, 메타버스, 볶음밥"
징버거 JINGBURGER,2025-11-29T04:00:08Z,사실 이 뮤비는 말이죠...,25443,2491,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 신곡, 비마이라이트, Be My Light, 비마라, 이세돌컴백, 네임리스, NAMELESS, 이세돌 신곡, 뮤비, 반응, 비마이라이트 반응, 네임리스 반응",483,118,"버추얼아이돌, 숲, 이세돌컴백, 네임리스 반응, 비마라, 네임리스, 비마이라이트 반응, 메타버스, 신곡, 비마이라이트, 뮤비, 이세돌 신곡, 반응, NAMELESS, Be My Light"
징버거 JINGBURGER,2025-11-27T09:00:30Z,이세돌 컴백에 웬 로봇?,31640,2884,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 이세돌 컴백, BE MY LIGHT, 비마이라이트, 비마라, 로봇, 컴백, 공룡",544,144,"로봇, 버추얼아이돌, 숲, 이세돌 컴백, BE MY LIGHT, 비마라, 컴백, 메타버스, 비마이라이트, 공룡"
징버거 JINGBURGER,2025-11-19T12:01:04Z,과자 먹고 취하는 사람,98717,4179,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 오예스, 과자, 술, 취함, 언니즈",490,150,"버추얼아이돌, 술, 오예스, 취함, 메타버스, 언니즈, 과자"
징버거 JINGBURGER,2025-11-15T04:00:51Z,이젠 내가 무섭다고?,97311,4268,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 노가리, 첫인상, 현인상, 뢴트게늄",813,152,"버추얼아이돌, 숲, 뢴트게늄, 노가리, 첫인상, 메타버스, 현인상"
징버거 JINGBURGER,2025-11-13T09:00:33Z,엥? 이게 진짜라고,57116,3761,"징버거, 이세계아이돌, 이세돌, 버라페, VLF, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 버츄얼 라이브 페스티벌, 신곡, 네임리스, NAMELESS, 비마이라이트, 비마라, Be My Light, 이세돌 신곡, 컴백",485,201,"버추얼아이돌, 숲, 비마라, 네임리스, 컴백, VLF, 메타버스, 신곡, 비마이라이트, 버라페, 이세돌 신곡, NAMELESS, Be My Light, 버츄얼 라이브 페스티벌"
징버거 JINGBURGER,2025-11-10T09:00:04Z,요즘 내 방송 안 봐?,62636,4019,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 핫클립, 징연시",484,244,"버추얼아이돌, 메타버스, 징연시, 숲"
징버거 JINGBURGER,2025-11-07T10:00:10Z,애장품 사실 분?,39828,2987,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 애장품, 노가리",502,175,"버추얼아이돌, 메타버스, 애장품, 숲, 노가리"
징버거 JINGBURGER,2025-10-31T09:00:21Z,수상한 이세돌,69228,3910,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 퍼리, 빼빼로",484,230,"버추얼아이돌, 메타버스, 퍼리, 빼빼로, 숲"
징버거 JINGBURGER,2025-10-28T09:01:34Z,[썰툰] ㅇ우와ㅏㅏ신ㄴ기ㅣㅣ하ㅏ다다다닥,48325,3143,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 4dx, 체인소맨, 레제편, 된찌걸즈",536,162,"버추얼아이돌, 숲, 체인소맨, 된찌걸즈, 메타버스, 레제편, 4dx"
징버거 JINGBURGER,2025-10-25T04:01:02Z,아.,30570,2342,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 환자옮기기게임, 주버거, 환자 옮기기",594,110,"버추얼아이돌, 환자 옮기기, 숲, 메타버스, 주버거, 환자옮기기게임"
징버거 JINGBURGER,2025-10-20T09:01:26Z,떡 사와,70745,4455,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 유니티, 징니티, 노가리, 썰, 한복, 추석",696,252,"버추얼아이돌, 숲, 추석, 한복, 노가리, 징니티, 메타버스, 썰, 유니티"
징버거 JINGBURGER,2025-10-14T12:00:42Z,방송 인생에서 가장 슬프게 운 날,110072,6162,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 생일, 이파리, 영상편지, 축하편지, 이세페",1847,607,"버추얼아이돌, 숲, 이세페, 축하편지, 생일, 이파리, 메타버스, 영상편지"
징버거 JINGBURGER,2025-10-11T04:00:34Z,[썰툰] 릴파는 왜 자꾸 혼자 남겨질까,116674,5158,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 썰툰, 질질몬스터, 158",585,207,"버추얼아이돌, 썰툰, 숲, 질질몬스터, 158, 메타버스"
징버거 JINGBURGER,2025-10-08T05:00:30Z,맛만 보고가세요,63504,3849,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 된찌걸즈, 핫클립, 징이봤",551,230,"버추얼아이돌, 숲, 된찌걸즈, 메타버스, 징이봤"
징버거 JINGBURGER,2025-10-05T04:00:26Z,첫 만남부터 싸운 레전드 팀의 결말 - 버육대 레드라인,52323,2656,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 버육대, 버츄얼 육상 선수권 대회, 레드라인, 너덜트, 유현규, 머독, 김마늘, 예다, 미르",1919,137,"버육대, 버추얼아이돌, 버츄얼 육상 선수권 대회, 숲, 레드라인, 김마늘, 메타버스, 머독, 너덜트, 유현규, 미르, 예다"
징버거 JINGBURGER,2025-09-28T04:00:12Z,제 뱃속에서 이세돌 콘서트를 열었어요,127459,4778,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 덕몽어스, 코렛트, 한결, 제갈금자, 뢴트게늄, 천양, 머독, 구스구스덕, 합방",869,220,"천양, 버추얼아이돌, 숲, 합방, 구스구스덕, 뢴트게늄, 코렛트, 한결, 메타버스, 덕몽어스, 머독"
징버거 JINGBURGER,2025-09-21T04:00:14Z,[썰툰] 직접 그린 신호등즈 부산 여행기,109164,4561,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 썰툰, 썰화, 노가리",1100,228,"버추얼아이돌, 썰툰, 숲, 썰화, 노가리, 메타버스"
징버거 JINGBURGER,2025-09-16T09:00:48Z,헤헤 미안 - WASD 합방,63652,2800,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 뢴트게늄, wasd, wasd 토리의 모험, 합방",1089,120,"버추얼아이돌, 숲, 합방, 뢴트게늄, 메타버스, wasd, wasd 토리의 모험"
징버거 JINGBURGER,2025-09-14T04:00:48Z,생애 첫 토크쇼에 출연한 이유 - 썩릎팍도사,51864,2867,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 썩릎팍도사, 조경훈, 솜주먹, 거대별, 토크쇼, 인터뷰, 합방",1455,141,"썩릎팍도사, 버추얼아이돌, 인터뷰, 숲, 합방, 솜주먹, 조경훈, 거대별, 메타버스, 토크쇼"
징버거 JINGBURGER,2025-09-10T09:00:17Z,"아이네 제끼고, 천양 보내고, 1등 합니다",62040,2699,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 마리오카트, 마리오카트 월드, 스위치2, 합방, 천양, 코렛트, 뢴트게늄, 유샥크, 윤이제, 달타, 마이곰이, 구슬요, 최또",1176,132,"천양, 최또, 스위치2, 버추얼아이돌, 마리오카트 월드, 숲, 합방, 마리오카트, 달타, 뢴트게늄, 윤이제, 코렛트, 메타버스, 유샥크, 구슬요, 마이곰이"
징버거 JINGBURGER,2025-09-07T04:00:09Z,결국 의자왕이 된 금사빠 - 여우도시 3화 END -,70930,2626,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, GTA, 여우도시, 금사빠, 다라희, 우동사리, 임복희",1834,151,"버추얼아이돌, GTA, 숲, 임복희, 여우도시, 금사빠, 메타버스, 다라희, 우동사리"
징버거 JINGBURGER,2025-09-02T09:01:16Z,세계최초 하렘왕이 되기 위해 경찰이 된 남자 - 여우도시 2화,85006,3065,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 숲, 여우도시, GTA5, 금사빠, RP",1363,136,"버추얼아이돌, RP, 숲, GTA5, 여우도시, 금사빠, 메타버스"
징버거 JINGBURGER,2025-08-31T04:00:16Z,점점 미쳐가는 격겜 뉴비의 첫 랭크는???,62876,3008,"징버거, 이세계아이돌, 이세돌, 버추얼아이돌, 메타버스, 왁타버스, 아이네, 릴파, 주르르, 고세구, 비챤, 우왁굳, 버튜버, 아프리카, SOOP, 스파, 스파6, 스트리트파이터6, 격겜, 격투게임, 뉴비, 아키, 랭크게임, 랭겜, 배치고사",1489,206,"격투게임, 버추얼아이돌, 스트리트파이터6, 랭크게임, 격겜, 스파6, 랭겜, 아키, 메타버스, 뉴비, 스파, 배치고사"
고세구 GOSEGU,2026-08-27T08:29:56Z,버튜버 최면 전생체험 -광학식 최면 합방,38332,1450,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",8838,147,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-08-16T03:00:30Z,체르노빌에서 500만원 버는 법,10769,1113,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",1061,82,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-08-12T09:13:15Z,이세돌 미래 모습,33323,2330,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",706,127,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-08-09T03:00:00Z,한국 음식 먹은 외국인 버튜버 반응?!,47779,3278,"이세돌, 이세계아이돌, 고세구, Hololive, TakanashiKiara, kiara, kfp, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",1141,180,"어나더월드, Hololive, 오버, TakanashiKiara, 이세페, 이세돌고세구, 리와인드, LOCKDOWE, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, kiara, anotherworld, kfp, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-08-04T09:00:27Z,이게 무슨 말이야,23627,1566,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",768,77,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-08-01T09:13:39Z,외국인버튜버 한식 먹고 찐반응,100085,6263,"이세돌, 이세계아이돌, 고세구, Hololive, TakanashiKiara, kiara, kfp",110,202,"Hololive, kiara, TakanashiKiara, kfp"
고세구 GOSEGU,2026-08-01T03:10:58Z,현실에서 같이 카드깡 (녹음본있음),22882,1667,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",994,81,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-07-28T09:55:30Z,아픈거 아니라며!!!!,52314,2571,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",1405,171,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-07-22T09:26:39Z,내 주식 살려내,47011,2015,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",860,212,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
고세구 GOSEGU,2026-07-18T03:50:12Z,상상한 모습 vs 실제 내모습,25806,1971,"이세돌, 이세계아이돌, 고세구, 우왁굳, 왁타버스, WAKTAVERSE, 우왁굳의 게임방송, 우왁굳고세구, 이세돌고세구, Vtuber, 버튜버, 아이네, 징버거, 릴파, 주르르, 비챤, 리와인드, 겨울봄, LOCKDOWE, 락다운, 마세돌, anotherworld, 어나더월드, kidding, 키딩, 이세페, 오버, OVER, 슈퍼히어로, SUPERHERO",891,136,"어나더월드, 오버, 이세페, 이세돌고세구, LOCKDOWE, 리와인드, 락다운, 키딩, OVER, kidding, 우왁굳고세구, SUPERHERO, anotherworld, 슈퍼히어로, WAKTAVERSE, 마세돌, 우왁굳의 게임방송, 겨울봄"
